,Year,County,Month,Country_Pop,County_Pop_('000s),Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LarcenyTheft_sum
6932,2019,Santa Barbara County,7,445464,445,0,0,0,0,0,13,0,11,2
6933,2019,Santa Barbara County,8,445464,445,0,0,0,0,0,17,0,10,7
6934,2019,Santa Barbara County,9,445464,445,0,0,0,0,0,18,0,12,6
6935,2019,Santa Barbara County,10,445464,445,0,0,0,0,0,18,0,14,4
6936,2019,Santa Barbara County,11,445464,445,0,0,0,0,0,14,0,12,2
6937,2019,Santa Barbara County,12,445464,445,0,0,0,0,0,15,0,9,6
6938,2019,Santa Clara County,1,1922411,1922,20,0,4,3,13,109,16,15,78
6939,2019,Santa Clara County,2,1922411,1922,55,0,4,4,47,92,11,5,76
6940,2019,Santa Clara County,3,1922411,1922,18,0,0,4,14,138,19,20,99
6941,2019,Santa Clara County,4,1922411,1922,24,0,4,0,20,120,15,12,93
6942,2019,Santa Clara County,5,1922411,1922,17,0,2,0,15,146,22,20,104
6943,2019,Santa Clara County,6,1922411,1922,27,0,7,2,18,171,17,12,142
6944,2019,Santa Clara County,7,1922411,1922,52,0,3,2,47,139,12,16,111
6945,2019,Santa Clara County,8,1922411,1922,20,0,1,1,18,110,14,13,83
6946,2019,Santa Clara County,9,1922411,1922,21,1,5,1,14,121,18,12,91
6947,2019,Santa Clara County,10,1922411,1922,51,1,6,4,40,140,12,8,120
6948,2019,Santa Clara County,11,1922411,1922,22,0,0,2,20,112,11,33,68
6949,2019,Santa Clara County,12,1922411,1922,29,0,4,2,23,120,11,20,89
6950,2019,Santa Clara County,1,1922411,1922,4,0,2,1,1,100,21,11,68
6951,2019,Santa Clara County,2,1922411,1922,6,0,1,2,3,85,17,6,62
6952,2019,Santa Clara County,3,1922411,1922,9,0,0,3,6,109,9,19,81
6953,2019,Santa Clara County,4,1922411,1922,5,0,1,2,2,119,15,20,84
6954,2019,Santa Clara County,5,1922411,1922,8,0,3,2,3,141,25,17,99
6955,2019,Santa Clara County,6,1922411,1922,5,0,1,2,2,103,12,7,84
6956,2019,Santa Clara County,7,1922411,1922,8,0,3,2,3,126,13,12,101
6957,2019,Santa Clara County,8,1922411,1922,13,0,5,1,7,127,15,15,97
6958,2019,Santa Clara County,9,1922411,1922,8,0,1,2,5,109,23,11,75
6959,2019,Santa Clara County,10,1922411,1922,12,0,2,4,6,101,17,13,71
6960,2019,Santa Clara County,11,1922411,1922,4,0,2,0,2,97,16,12,69
6961,2019,Santa Clara County,12,1922411,1922,7,0,1,0,6,140,26,15,99
6962,2019,Santa Clara County,1,1922411,1922,4,0,1,0,3,78,17,2,59
6963,2019,Santa Clara County,2,1922411,1922,9,0,2,1,6,64,14,3,47
6964,2019,Santa Clara County,3,1922411,1922,2,0,0,2,0,79,17,3,59
6965,2019,Santa Clara County,4,1922411,1922,7,0,2,1,4,69,10,2,57
6966,2019,Santa Clara County,5,1922411,1922,1,0,0,1,0,82,11,3,68
6967,2019,Santa Clara County,6,1922411,1922,7,0,0,3,4,108,12,7,89
6968,2019,Santa Clara County,7,1922411,1922,3,1,0,0,2,79,6,5,68
6969,2019,Santa Clara County,8,1922411,1922,1,0,1,0,0,81,12,0,69
6970,2019,Santa Clara County,9,1922411,1922,3,0,0,1,2,86,12,4,70
6971,2019,Santa Clara County,10,1922411,1922,12,0,0,3,9,86,19,1,66
6972,2019,Santa Clara County,11,1922411,1922,2,0,0,0,2,105,24,4,77
6973,2019,Santa Clara County,12,1922411,1922,4,0,0,2,2,101,21,6,74
6974,2019,Santa Clara County,1,1922411,1922,18,0,1,8,9,136,22,20,94
6975,2019,Santa Clara County,2,1922411,1922,16,0,3,8,5,110,18,20,72
6976,2019,Santa Clara County,3,1922411,1922,14,0,4,4,6,112,18,23,71
6977,2019,Santa Clara County,4,1922411,1922,12,0,2,1,9,102,9,9,84
6978,2019,Santa Clara County,5,1922411,1922,21,1,4,3,13,144,12,24,108
6979,2019,Santa Clara County,6,1922411,1922,22,0,2,5,15,109,5,19,85
6980,2019,Santa Clara County,7,1922411,1922,30,3,4,5,18,134,12,33,89
6981,2019,Santa Clara County,8,1922411,1922,18,0,2,6,10,121,18,32,71
6982,2019,Santa Clara County,9,1922411,1922,17,0,4,4,9,113,11,20,82
6983,2019,Santa Clara County,10,1922411,1922,33,0,2,12,19,125,24,23,78
6984,2019,Santa Clara County,11,1922411,1922,28,1,5,10,12,142,23,22,97
6985,2019,Santa Clara County,12,1922411,1922,22,0,4,3,15,131,14,14,103
6986,2019,Santa Clara County,1,1922411,1922,2,0,0,2,0,34,17,3,14
6987,2019,Santa Clara County,2,1922411,1922,1,0,0,1,0,24,5,1,18
6988,2019,Santa Clara County,3,1922411,1922,1,0,0,0,1,26,11,0,15
6989,2019,Santa Clara County,4,1922411,1922,0,0,0,0,0,26,14,2,10
6990,2019,Santa Clara County,5,1922411,1922,3,0,0,0,3,28,7,4,17
6991,2019,Santa Clara County,6,1922411,1922,1,0,0,0,1,18,6,2,10
6992,2019,Santa Clara County,7,1922411,1922,0,0,0,0,0,22,9,1,12
6993,2019,Santa Clara County,8,1922411,1922,8,0,1,0,7,25,9,4,12
6994,2019,Santa Clara County,9,1922411,1922,0,0,0,0,0,21,6,0,15
6995,2019,Santa Clara County,10,1922411,1922,1,0,1,0,0,24,4,2,18
6996,2019,Santa Clara County,11,1922411,1922,1,0,0,1,0,33,6,3,24
6997,2019,Santa Clara County,12,1922411,1922,3,0,1,0,2,29,13,0,16
6998,2019,Santa Clara County,1,1922411,1922,0,0,0,0,0,5,4,0,1
6999,2019,Santa Clara County,2,1922411,1922,1,0,0,0,1,9,5,0,4
7000,2019,Santa Clara County,3,1922411,1922,1,0,1,0,0,6,3,0,3
