,year,county,month,county_pop,violent,homicide,rape,robbery,agg_assault,property,burglary,vehicle_theft,larceny_theft
6711,2019,San Mateo County,11,764810,1,0,0,0,1,21,0,1,20
6712,2019,San Mateo County,12,764810,4,0,1,1,2,37,0,3,34
6713,2019,San Mateo County,1,764810,0,0,0,0,0,0,0,0,0
6714,2019,San Mateo County,2,764810,0,0,0,0,0,0,0,0,0
6715,2019,San Mateo County,3,764810,0,0,0,0,0,0,0,0,0
6716,2019,San Mateo County,4,764810,0,0,0,0,0,0,0,0,0
6717,2019,San Mateo County,5,764810,0,0,0,0,0,0,0,0,0
6718,2019,San Mateo County,6,764810,0,0,0,0,0,0,0,0,0
6719,2019,San Mateo County,7,764810,0,0,0,0,0,0,0,0,0
6720,2019,San Mateo County,8,764810,0,0,0,0,0,0,0,0,0
6721,2019,San Mateo County,9,764810,0,0,0,0,0,0,0,0,0
6722,2019,San Mateo County,10,764810,0,0,0,0,0,0,0,0,0
6723,2019,San Mateo County,11,764810,0,0,0,0,0,0,0,0,0
6724,2019,San Mateo County,12,764810,0,0,0,0,0,0,0,0,0
6725,2019,San Mateo County,1,764810,11,0,5,2,4,49,4,16,29
6726,2019,San Mateo County,2,764810,14,0,2,6,6,41,7,14,20
6727,2019,San Mateo County,3,764810,13,0,3,7,3,52,5,12,35
6728,2019,San Mateo County,4,764810,16,0,3,6,7,51,11,14,26
6729,2019,San Mateo County,5,764810,10,0,0,5,5,43,8,3,32
6730,2019,San Mateo County,6,764810,14,0,1,5,8,39,4,8,27
6731,2019,San Mateo County,7,764810,11,0,3,4,4,54,10,6,38
6732,2019,San Mateo County,8,764810,12,0,1,6,5,51,4,7,40
6733,2019,San Mateo County,9,764810,13,1,0,5,7,35,3,4,28
6734,2019,San Mateo County,10,764810,10,0,0,5,5,39,3,9,27
6735,2019,San Mateo County,11,764810,10,0,1,3,6,41,5,6,30
6736,2019,San Mateo County,12,764810,10,0,3,3,4,38,3,7,28
6737,2019,San Mateo County,1,764810,0,0,0,0,0,2,0,2,0
6738,2019,San Mateo County,2,764810,0,0,0,0,0,0,0,0,0
6739,2019,San Mateo County,3,764810,0,0,0,0,0,1,0,1,0
6740,2019,San Mateo County,4,764810,0,0,0,0,0,1,0,1,0
6741,2019,San Mateo County,5,764810,0,0,0,0,0,4,1,0,3
6742,2019,San Mateo County,6,764810,0,0,0,0,0,5,0,1,4
6743,2019,San Mateo County,7,764810,0,0,0,0,0,5,0,3,2
6744,2019,San Mateo County,8,764810,0,0,0,0,0,8,0,2,6
6745,2019,San Mateo County,9,764810,0,0,0,0,0,2,0,0,2
6746,2019,San Mateo County,10,764810,1,0,0,0,1,6,0,2,4
6747,2019,San Mateo County,11,764810,0,0,0,0,0,3,0,0,3
6748,2019,San Mateo County,12,764810,0,0,0,0,0,1,0,1,0
6749,2019,Santa Barbara County,1,445464,14,0,3,2,9,121,35,1,85
6750,2019,Santa Barbara County,2,445464,23,0,1,3,19,72,15,1,56
6751,2019,Santa Barbara County,3,445464,17,0,1,2,14,70,15,0,55
6752,2019,Santa Barbara County,4,445464,14,0,0,3,11,99,31,0,68
6753,2019,Santa Barbara County,5,445464,16,1,1,0,14,121,31,2,88
6754,2019,Santa Barbara County,6,445464,29,0,2,1,26,114,27,1,86
6755,2019,Santa Barbara County,7,445464,21,0,3,0,18,95,13,1,81
6756,2019,Santa Barbara County,8,445464,14,0,0,2,12,118,22,3,93
6757,2019,Santa Barbara County,9,445464,24,0,3,2,19,107,39,2,66
6758,2019,Santa Barbara County,10,445464,29,1,1,3,24,136,32,1,103
6759,2019,Santa Barbara County,11,445464,11,0,2,2,7,113,21,0,92
6760,2019,Santa Barbara County,12,445464,20,0,0,6,14,91,24,2,65
6761,2019,Santa Barbara County,1,445464,1,0,0,0,1,1,1,0,0
6762,2019,Santa Barbara County,2,445464,1,0,0,0,1,4,1,2,1
6763,2019,Santa Barbara County,3,445464,1,0,0,0,1,12,3,4,5
6764,2019,Santa Barbara County,4,445464,3,0,0,0,3,2,0,1,1
6765,2019,Santa Barbara County,5,445464,0,0,0,0,0,3,1,1,1
6766,2019,Santa Barbara County,6,445464,0,0,0,0,0,6,2,1,3
6767,2019,Santa Barbara County,7,445464,2,0,1,0,1,12,9,1,2
6768,2019,Santa Barbara County,8,445464,1,0,0,1,0,12,7,1,4
6769,2019,Santa Barbara County,9,445464,2,0,0,0,2,4,1,0,3
6770,2019,Santa Barbara County,10,445464,1,0,0,1,0,8,0,2,6
6771,2019,Santa Barbara County,11,445464,2,0,1,1,0,11,3,2,6
6772,2019,Santa Barbara County,12,445464,1,0,0,0,1,7,4,1,2
6773,2019,Santa Barbara County,1,445464,38,0,2,5,31,94,23,20,51
6774,2019,Santa Barbara County,2,445464,18,0,0,5,13,73,15,19,39
6775,2019,Santa Barbara County,3,445464,23,2,2,1,18,79,14,18,47
6776,2019,Santa Barbara County,4,445464,22,0,3,2,17,51,10,16,25
6777,2019,Santa Barbara County,5,445464,21,1,3,1,16,82,29,18,35
6778,2019,Santa Barbara County,6,445464,20,1,4,0,15,164,28,42,94
6779,2019,Santa Barbara County,7,445464,21,1,2,2,16,138,32,34,72
6780,2019,Santa Barbara County,8,445464,31,0,1,1,29,74,25,6,43
6781,2019,Santa Barbara County,9,445464,28,1,4,4,19,58,12,15,31
6782,2019,Santa Barbara County,10,445464,19,1,4,3,11,73,14,14,45
6783,2019,Santa Barbara County,11,445464,19,0,3,4,12,78,21,10,47
6784,2019,Santa Barbara County,12,445464,31,0,1,4,26,93,15,24,54
6785,2019,Santa Barbara County,1,445464,31,0,4,4,23,202,33,17,152
6786,2019,Santa Barbara County,2,445464,23,0,5,6,12,177,19,15,143
6787,2019,Santa Barbara County,3,445464,39,0,9,11,19,152,13,10,129
6788,2019,Santa Barbara County,4,445464,28,0,6,8,14,172,25,12,135
6789,2019,Santa Barbara County,5,445464,30,0,6,6,18,189,35,21,133
6790,2019,Santa Barbara County,6,445464,34,2,6,9,17,146,22,10,114
6791,2019,Santa Barbara County,7,445464,39,0,6,6,27,176,21,18,137
6792,2019,Santa Barbara County,8,445464,27,0,2,5,20,180,21,18,141
6793,2019,Santa Barbara County,9,445464,47,0,11,9,27,171,16,7,148
6794,2019,Santa Barbara County,10,445464,30,0,5,5,20,187,12,17,158
6795,2019,Santa Barbara County,11,445464,34,0,4,5,25,189,17,16,156
6796,2019,Santa Barbara County,12,445464,38,0,8,8,22,177,20,17,140
6797,2019,Santa Barbara County,1,445464,43,0,4,18,21,156,32,44,80
6798,2019,Santa Barbara County,2,445464,42,0,6,16,20,167,24,37,106
6799,2019,Santa Barbara County,3,445464,70,0,6,13,51,184,29,40,115
6800,2019,Santa Barbara County,4,445464,34,0,3,13,18,202,41,44,117
6801,2019,Santa Barbara County,5,445464,38,0,6,15,17,177,36,40,101
6802,2019,Santa Barbara County,6,445464,73,5,4,23,41,142,28,31,83
6803,2019,Santa Barbara County,7,445464,39,0,5,8,26,130,28,37,65
6804,2019,Santa Barbara County,11,445464,47,0,9,11,27,121,12,41,68
6805,2019,Santa Barbara County,12,445464,80,0,9,22,49,196,27,83,86
6806,2019,Santa Barbara County,1,445464,2,0,0,2,0,22,3,2,17
6807,2019,Santa Barbara County,2,445464,2,0,0,1,1,11,3,2,6
6808,2019,Santa Barbara County,3,445464,0,0,0,0,0,3,0,1,2
6809,2019,Santa Barbara County,4,445464,0,0,0,0,0,7,2,1,4
6810,2019,Santa Barbara County,5,445464,0,0,0,0,0,15,0,1,14
6811,2019,Santa Barbara County,6,445464,2,0,0,0,2,18,2,2,14
6812,2019,Santa Barbara County,7,445464,3,1,0,0,2,14,1,1,12
6813,2019,Santa Barbara County,8,445464,0,0,0,0,0,14,0,4,10
6814,2019,Santa Barbara County,9,445464,0,0,0,0,0,9,1,1,7
6815,2019,Santa Barbara County,10,445464,1,0,0,0,1,22,1,3,18
6816,2019,Santa Barbara County,11,445464,0,0,0,0,0,14,4,1,9
6817,2019,Santa Barbara County,12,445464,1,0,0,0,1,6,2,1,3
6818,2019,Santa Barbara County,1,445464,0,0,0,0,0,0,0,0,0
6819,2019,Santa Barbara County,2,445464,0,0,0,0,0,0,0,0,0
6820,2019,Santa Barbara County,3,445464,0,0,0,0,0,0,0,0,0
6821,2019,Santa Barbara County,4,445464,0,0,0,0,0,0,0,0,0
6822,2019,Santa Barbara County,5,445464,0,0,0,0,0,0,0,0,0
6823,2019,Santa Barbara County,6,445464,0,0,0,0,0,1,0,0,1
6824,2019,Santa Barbara County,7,445464,0,0,0,0,0,0,0,0,0
6825,2019,Santa Barbara County,8,445464,0,0,0,0,0,0,0,0,0
6826,2019,Santa Barbara County,9,445464,0,0,0,0,0,0,0,0,0
6827,2019,Santa Barbara County,10,445464,0,0,0,0,0,0,0,0,0
6828,2019,Santa Barbara County,11,445464,0,0,0,0,0,0,0,0,0
6829,2019,Santa Barbara County,12,445464,0,0,0,0,0,0,0,0,0
6830,2019,Santa Barbara County,1,445464,0,0,0,0,0,5,1,1,3
6831,2019,Santa Barbara County,2,445464,0,0,0,0,0,4,0,1,3
6832,2019,Santa Barbara County,3,445464,0,0,0,0,0,4,1,0,3
6833,2019,Santa Barbara County,4,445464,3,0,0,1,2,8,2,0,6
6834,2019,Santa Barbara County,5,445464,2,0,0,0,2,3,0,0,3
6835,2019,Santa Barbara County,6,445464,2,0,0,1,1,3,1,1,1
6836,2019,Santa Barbara County,7,445464,0,0,0,0,0,10,7,1,2
6837,2019,Santa Barbara County,8,445464,0,0,0,0,0,11,0,0,11
6838,2019,Santa Barbara County,9,445464,0,0,0,0,0,5,0,0,5
6839,2019,Santa Barbara County,10,445464,1,0,0,0,1,6,1,0,5
6840,2019,Santa Barbara County,11,445464,2,0,0,0,2,6,3,0,3
6841,2019,Santa Barbara County,12,445464,0,0,0,0,0,3,2,0,1
6842,2019,Santa Barbara County,1,445464,0,0,0,0,0,0,0,0,0
6843,2019,Santa Barbara County,2,445464,0,0,0,0,0,0,0,0,0
6844,2019,Santa Barbara County,3,445464,0,0,0,0,0,0,0,0,0
6845,2019,Santa Barbara County,4,445464,0,0,0,0,0,0,0,0,0
6846,2019,Santa Barbara County,5,445464,0,0,0,0,0,0,0,0,0
6847,2019,Santa Barbara County,6,445464,0,0,0,0,0,0,0,0,0
6848,2019,Santa Barbara County,7,445464,0,0,0,0,0,0,0,0,0
6849,2019,Santa Barbara County,8,445464,0,0,0,0,0,0,0,0,0
6850,2019,Santa Barbara County,9,445464,0,0,0,0,0,5,0,0,5
6851,2019,Santa Barbara County,10,445464,0,0,0,0,0,1,0,0,1
6852,2019,Santa Barbara County,11,445464,0,0,0,0,0,2,0,0,2
6853,2019,Santa Barbara County,12,445464,0,0,0,0,0,1,0,0,1
6854,2019,Santa Barbara County,1,445464,1,0,0,0,1,5,1,1,3
6855,2019,Santa Barbara County,2,445464,0,0,0,0,0,3,1,0,2
6856,2019,Santa Barbara County,3,445464,0,0,0,0,0,1,0,0,1
6857,2019,Santa Barbara County,4,445464,0,0,0,0,0,4,0,1,3
6858,2019,Santa Barbara County,5,445464,0,0,0,0,0,3,0,1,2
6859,2019,Santa Barbara County,6,445464,1,0,0,0,1,9,5,2,2
6860,2019,Santa Barbara County,7,445464,0,0,0,0,0,6,2,1,3
6861,2019,Santa Barbara County,8,445464,1,0,0,0,1,3,0,1,2
6862,2019,Santa Barbara County,9,445464,0,0,0,0,0,10,3,0,7
6863,2019,Santa Barbara County,10,445464,0,0,0,0,0,4,2,0,2
6864,2019,Santa Barbara County,11,445464,0,0,0,0,0,2,0,1,1
6865,2019,Santa Barbara County,12,445464,0,0,0,0,0,4,1,0,3
6866,2019,Santa Barbara County,1,445464,4,0,1,0,3,67,30,6,31
6867,2019,Santa Barbara County,2,445464,2,0,0,1,1,32,12,1,19
6868,2019,Santa Barbara County,3,445464,6,0,0,1,5,30,7,1,22
6869,2019,Santa Barbara County,4,445464,3,0,0,1,2,48,12,7,29
6870,2019,Santa Barbara County,5,445464,3,0,0,0,3,42,8,2,32
6871,2019,Santa Barbara County,6,445464,3,0,0,0,3,49,6,3,40
6872,2019,Santa Barbara County,7,445464,4,0,0,1,3,38,6,5,27
6873,2019,Santa Barbara County,8,445464,4,0,0,2,2,32,6,3,23
6874,2019,Santa Barbara County,9,445464,2,0,0,0,2,47,8,3,36
6875,2019,Santa Barbara County,10,445464,4,0,1,0,3,45,6,4,35
6876,2019,Santa Barbara County,11,445464,2,0,0,0,2,37,8,2,27
6877,2019,Santa Barbara County,12,445464,3,0,0,0,3,42,5,3,34
6878,2019,Santa Barbara County,1,445464,2,0,1,0,1,32,1,0,31
6879,2019,Santa Barbara County,2,445464,1,0,1,0,0,16,0,0,16
6880,2019,Santa Barbara County,3,445464,4,0,4,0,0,21,1,0,20
6881,2019,Santa Barbara County,4,445464,3,0,3,0,0,39,1,0,38
6882,2019,Santa Barbara County,5,445464,12,0,9,1,2,35,2,0,33
6883,2019,Santa Barbara County,6,445464,1,0,1,0,0,25,1,2,22
6884,2019,Santa Barbara County,7,445464,4,0,3,0,1,25,0,1,24
6885,2019,Santa Barbara County,8,445464,3,0,2,0,1,36,5,0,31
6886,2019,Santa Barbara County,9,445464,3,0,3,0,0,31,0,0,31
6887,2019,Santa Barbara County,10,445464,18,0,8,0,10,50,5,0,45
6888,2019,Santa Barbara County,11,445464,7,0,0,0,7,19,1,0,18
6889,2019,Santa Barbara County,12,445464,3,0,2,1,0,12,0,1,11
6890,2019,Santa Barbara County,1,445464,0,0,0,0,0,16,0,13,3
6891,2019,Santa Barbara County,2,445464,0,0,0,0,0,9,0,5,4
6892,2019,Santa Barbara County,3,445464,0,0,0,0,0,12,0,10,2
6893,2019,Santa Barbara County,4,445464,0,0,0,0,0,19,0,11,8
6894,2019,Santa Barbara County,5,445464,0,0,0,0,0,9,0,6,3
6895,2019,Santa Barbara County,6,445464,0,0,0,0,0,21,0,16,5
6896,2019,Santa Barbara County,7,445464,0,0,0,0,0,13,0,11,2
6897,2019,Santa Barbara County,8,445464,0,0,0,0,0,17,0,10,7
6898,2019,Santa Barbara County,9,445464,0,0,0,0,0,18,0,12,6
6899,2019,Santa Barbara County,10,445464,0,0,0,0,0,18,0,14,4
6900,2019,Santa Barbara County,11,445464,0,0,0,0,0,14,0,12,2
6901,2019,Santa Barbara County,12,445464,0,0,0,0,0,15,0,9,6
6902,2019,Santa Clara County,1,1922411,20,0,4,3,13,109,16,15,78
6903,2019,Santa Clara County,2,1922411,55,0,4,4,47,92,11,5,76
6904,2019,Santa Clara County,3,1922411,18,0,0,4,14,138,19,20,99
6905,2019,Santa Clara County,4,1922411,24,0,4,0,20,120,15,12,93
6906,2019,Santa Clara County,5,1922411,17,0,2,0,15,146,22,20,104
6907,2019,Santa Clara County,6,1922411,27,0,7,2,18,171,17,12,142
6908,2019,Santa Clara County,7,1922411,52,0,3,2,47,139,12,16,111
6909,2019,Santa Clara County,8,1922411,20,0,1,1,18,110,14,13,83
6910,2019,Santa Clara County,9,1922411,21,1,5,1,14,121,18,12,91
6911,2019,Santa Clara County,10,1922411,51,1,6,4,40,140,12,8,120
6912,2019,Santa Clara County,11,1922411,22,0,0,2,20,112,11,33,68
6913,2019,Santa Clara County,12,1922411,29,0,4,2,23,120,11,20,89
6914,2019,Santa Clara County,1,1922411,4,0,2,1,1,100,21,11,68
6915,2019,Santa Clara County,2,1922411,6,0,1,2,3,85,17,6,62
6916,2019,Santa Clara County,3,1922411,9,0,0,3,6,109,9,19,81
6917,2019,Santa Clara County,4,1922411,5,0,1,2,2,119,15,20,84
6918,2019,Santa Clara County,5,1922411,8,0,3,2,3,141,25,17,99
6919,2019,Santa Clara County,6,1922411,5,0,1,2,2,103,12,7,84
6920,2019,Santa Clara County,7,1922411,8,0,3,2,3,126,13,12,101
6921,2019,Santa Clara County,8,1922411,13,0,5,1,7,127,15,15,97
6922,2019,Santa Clara County,9,1922411,8,0,1,2,5,109,23,11,75
6923,2019,Santa Clara County,10,1922411,12,0,2,4,6,101,17,13,71
6924,2019,Santa Clara County,11,1922411,4,0,2,0,2,97,16,12,69
6925,2019,Santa Clara County,12,1922411,7,0,1,0,6,140,26,15,99
6926,2019,Santa Clara County,1,1922411,4,0,1,0,3,78,17,2,59
6927,2019,Santa Clara County,2,1922411,9,0,2,1,6,64,14,3,47
6928,2019,Santa Clara County,3,1922411,2,0,0,2,0,79,17,3,59
6929,2019,Santa Clara County,4,1922411,7,0,2,1,4,69,10,2,57
6930,2019,Santa Clara County,5,1922411,1,0,0,1,0,82,11,3,68
6931,2019,Santa Clara County,6,1922411,7,0,0,3,4,108,12,7,89
6932,2019,Santa Clara County,7,1922411,3,1,0,0,2,79,6,5,68
6933,2019,Santa Clara County,8,1922411,1,0,1,0,0,81,12,0,69
6934,2019,Santa Clara County,9,1922411,3,0,0,1,2,86,12,4,70
6935,2019,Santa Clara County,10,1922411,12,0,0,3,9,86,19,1,66
6936,2019,Santa Clara County,11,1922411,2,0,0,0,2,105,24,4,77
6937,2019,Santa Clara County,12,1922411,4,0,0,2,2,101,21,6,74
6938,2019,Santa Clara County,1,1922411,18,0,1,8,9,136,22,20,94
6939,2019,Santa Clara County,2,1922411,16,0,3,8,5,110,18,20,72
6940,2019,Santa Clara County,3,1922411,14,0,4,4,6,112,18,23,71
6941,2019,Santa Clara County,4,1922411,12,0,2,1,9,102,9,9,84
6942,2019,Santa Clara County,5,1922411,21,1,4,3,13,144,12,24,108
6943,2019,Santa Clara County,6,1922411,22,0,2,5,15,109,5,19,85
6944,2019,Santa Clara County,7,1922411,30,3,4,5,18,134,12,33,89
6945,2019,Santa Clara County,8,1922411,18,0,2,6,10,121,18,32,71
6946,2019,Santa Clara County,9,1922411,17,0,4,4,9,113,11,20,82
6947,2019,Santa Clara County,10,1922411,33,0,2,12,19,125,24,23,78
6948,2019,Santa Clara County,11,1922411,28,1,5,10,12,142,23,22,97
6949,2019,Santa Clara County,12,1922411,22,0,4,3,15,131,14,14,103
6950,2019,Santa Clara County,1,1922411,2,0,0,2,0,34,17,3,14
6951,2019,Santa Clara County,2,1922411,1,0,0,1,0,24,5,1,18
6952,2019,Santa Clara County,3,1922411,1,0,0,0,1,26,11,0,15
6953,2019,Santa Clara County,4,1922411,0,0,0,0,0,26,14,2,10
6954,2019,Santa Clara County,5,1922411,3,0,0,0,3,28,7,4,17
6955,2019,Santa Clara County,6,1922411,1,0,0,0,1,18,6,2,10
6956,2019,Santa Clara County,7,1922411,0,0,0,0,0,22,9,1,12
6957,2019,Santa Clara County,8,1922411,8,0,1,0,7,25,9,4,12
6958,2019,Santa Clara County,9,1922411,0,0,0,0,0,21,6,0,15
6959,2019,Santa Clara County,10,1922411,1,0,1,0,0,24,4,2,18
6960,2019,Santa Clara County,11,1922411,1,0,0,1,0,33,6,3,24
6961,2019,Santa Clara County,12,1922411,3,0,1,0,2,29,13,0,16
6962,2019,Santa Clara County,1,1922411,0,0,0,0,0,5,4,0,1
6963,2019,Santa Clara County,2,1922411,1,0,0,0,1,9,5,0,4
6964,2019,Santa Clara County,3,1922411,1,0,1,0,0,6,3,0,3
6965,2019,Santa Clara County,4,1922411,0,0,0,0,0,8,2,0,6
6966,2019,Santa Clara County,5,1922411,0,0,0,0,0,5,1,0,4
6967,2019,Santa Clara County,6,1922411,1,0,0,0,1,6,3,0,3
6968,2019,Santa Clara County,7,1922411,0,0,0,0,0,5,1,0,4
6969,2019,Santa Clara County,8,1922411,0,0,0,0,0,1,0,0,1
6970,2019,Santa Clara County,9,1922411,0,0,0,0,0,3,1,0,2
6971,2019,Santa Clara County,10,1922411,0,0,0,0,0,6,2,0,4
6972,2019,Santa Clara County,11,1922411,0,0,0,0,0,6,3,0,3
6973,2019,Santa Clara County,12,1922411,0,0,0,0,0,7,4,0,3
6974,2019,Santa Clara County,1,1922411,0,0,0,0,0,35,4,1,30
6975,2019,Santa Clara County,2,1922411,1,0,1,0,0,21,3,0,18
6976,2019,Santa Clara County,3,1922411,0,0,0,0,0,45,5,1,39
6977,2019,Santa Clara County,4,1922411,2,0,0,2,0,61,6,4,51
6978,2019,Santa Clara County,5,1922411,1,0,1,0,0,47,6,1,40
6979,2019,Santa Clara County,6,1922411,2,0,0,1,1,27,4,3,20
6980,2019,Santa Clara County,7,1922411,2,0,0,0,2,26,3,5,18
6981,2019,Santa Clara County,8,1922411,1,0,0,0,1,53,10,4,39
6982,2019,Santa Clara County,9,1922411,2,0,0,0,2,29,2,5,22
6983,2019,Santa Clara County,10,1922411,0,0,0,0,0,38,6,2,30
6984,2019,Santa Clara County,11,1922411,0,0,0,0,0,29,7,1,21
6985,2019,Santa Clara County,12,1922411,3,0,0,3,0,8,1,3,4
6986,2019,Santa Clara County,1,1922411,16,0,5,7,4,206,14,20,172
6987,2019,Santa Clara County,2,1922411,2,0,0,2,0,169,12,15,142
6988,2019,Santa Clara County,3,1922411,7,0,0,3,4,157,18,13,126
6989,2019,Santa Clara County,4,1922411,6,1,0,4,1,207,30,22,155
6990,2019,Santa Clara County,5,1922411,10,0,3,3,4,172,13,16,143
6991,2019,Santa Clara County,6,1922411,9,0,2,6,1,166,20,11,135
6992,2019,Santa Clara County,7,1922411,15,0,1,6,8,156,13,10,133
6993,2019,Santa Clara County,8,1922411,2,0,0,2,0,177,21,14,142
6994,2019,Santa Clara County,9,1922411,3,0,0,1,2,187,17,18,152
6995,2019,Santa Clara County,10,1922411,7,1,0,1,5,194,15,17,162
6996,2019,Santa Clara County,11,1922411,10,0,2,5,3,178,17,17,144
6997,2019,Santa Clara County,12,1922411,15,0,2,8,5,224,11,28,185
6998,2019,Santa Clara County,1,1922411,0,0,0,0,0,4,1,1,2
6999,2019,Santa Clara County,2,1922411,0,0,0,0,0,0,0,0,0
7000,2019,Santa Clara County,3,1922411,0,0,0,0,0,2,0,0,2
7001,2019,Santa Clara County,4,1922411,0,0,0,0,0,0,0,0,0
7002,2019,Santa Clara County,5,1922411,0,0,0,0,0,1,0,0,1
7003,2019,Santa Clara County,6,1922411,0,0,0,0,0,0,0,0,0
7004,2019,Santa Clara County,7,1922411,0,0,0,0,0,2,0,0,2
7005,2019,Santa Clara County,8,1922411,0,0,0,0,0,1,1,0,0
7006,2019,Santa Clara County,9,1922411,0,0,0,0,0,1,0,0,1
7007,2019,Santa Clara County,10,1922411,0,0,0,0,0,0,0,0,0
7008,2019,Santa Clara County,11,1922411,0,0,0,0,0,0,0,0,0
7009,2019,Santa Clara County,12,1922411,0,0,0,0,0,1,0,0,1
7010,2019,Santa Clara County,1,1922411,4,0,0,1,3,43,2,4,37
7011,2019,Santa Clara County,2,1922411,3,0,1,1,1,52,11,7,34
7012,2019,Santa Clara County,3,1922411,5,0,1,2,2,66,9,7,50
7013,2019,Santa Clara County,4,1922411,9,0,0,2,7,72,7,4,61
7014,2019,Santa Clara County,5,1922411,4,0,0,1,3,50,6,7,37
7015,2019,Santa Clara County,6,1922411,7,2,0,1,4,66,7,6,53
7016,2019,Santa Clara County,7,1922411,4,0,1,2,1,52,7,8,37
7017,2019,Santa Clara County,8,1922411,1,0,0,0,1,52,10,6,36
7018,2019,Santa Clara County,9,1922411,2,0,0,1,1,46,11,7,28
7019,2019,Santa Clara County,10,1922411,2,0,0,0,2,75,11,14,50
7020,2019,Santa Clara County,11,1922411,7,0,0,2,5,34,6,8,20
7021,2019,Santa Clara County,12,1922411,4,0,0,1,3,95,15,16,64
7022,2019,Santa Clara County,1,1922411,7,0,0,4,3,294,43,13,238
7023,2019,Santa Clara County,2,1922411,12,0,3,5,4,207,35,10,162
7024,2019,Santa Clara County,3,1922411,18,0,1,5,12,225,25,9,191
7025,2019,Santa Clara County,4,1922411,11,0,2,4,5,210,30,15,165
7026,2019,Santa Clara County,5,1922411,10,0,1,2,7,218,22,16,180
7027,2019,Santa Clara County,6,1922411,11,0,1,2,8,179,26,6,147
7028,2019,Santa Clara County,7,1922411,8,0,2,5,1,239,15,5,219
7029,2019,Santa Clara County,8,1922411,20,0,1,5,14,160,13,5,142
7030,2019,Santa Clara County,9,1922411,21,0,4,8,9,136,28,5,103
7031,2019,Santa Clara County,10,1922411,18,0,3,2,13,185,24,16,145
7032,2019,Santa Clara County,11,1922411,13,0,1,3,9,214,40,5,169
7033,2019,Santa Clara County,12,1922411,16,0,1,4,11,196,20,7,169
7034,2019,Santa Clara County,1,1922411,6,0,1,4,1,181,15,7,159
7035,2019,Santa Clara County,2,1922411,7,0,0,4,3,125,11,8,106
7036,2019,Santa Clara County,3,1922411,9,0,2,4,3,181,25,12,144
7037,2019,Santa Clara County,4,1922411,4,0,1,3,0,158,19,4,135
7038,2019,Santa Clara County,5,1922411,3,0,1,2,0,214,13,4,197
7039,2019,Santa Clara County,6,1922411,7,1,2,3,1,151,11,6,134
7040,2019,Santa Clara County,7,1922411,9,0,0,5,4,143,16,10,117
7041,2019,Santa Clara County,8,1922411,11,0,0,4,7,136,8,13,115
7042,2019,Santa Clara County,9,1922411,8,0,1,3,4,153,14,5,134
7043,2019,Santa Clara County,10,1922411,5,0,1,1,3,172,20,2,150
7044,2019,Santa Clara County,11,1922411,5,0,0,5,0,188,14,6,168
7045,2019,Santa Clara County,12,1922411,12,0,1,8,3,181,13,5,163
7046,2019,Santa Clara County,1,1922411,354,4,61,113,176,2338,384,593,1361
7047,2019,Santa Clara County,2,1922411,311,3,33,94,181,1891,326,459,1106
7048,2019,Santa Clara County,3,1922411,397,2,57,137,201,2102,340,598,1164
7049,2019,Santa Clara County,4,1922411,369,2,46,113,208,2046,322,527,1197
7050,2019,Santa Clara County,5,1922411,421,1,62,113,245,2133,381,500,1252
7051,2019,Santa Clara County,6,1922411,385,5,52,95,233,1975,299,484,1192
7052,2019,Santa Clara County,7,1922411,443,2,60,136,245,1940,326,500,1114
7053,2019,Santa Clara County,8,1922411,407,3,67,109,228,2116,332,543,1241
7054,2019,Santa Clara County,9,1922411,361,2,49,89,221,2071,306,470,1295
7055,2019,Santa Clara County,10,1922411,387,5,55,115,212,2281,423,526,1332
7056,2019,Santa Clara County,11,1922411,354,0,60,112,182,1991,303,441,1247
7057,2019,Santa Clara County,12,1922411,370,3,69,113,185,2280,372,485,1423
7058,2019,Santa Clara County,1,1922411,28,0,7,4,17,517,44,35,438
7059,2019,Santa Clara County,2,1922411,16,0,6,3,7,460,26,36,398
7060,2019,Santa Clara County,3,1922411,25,0,4,11,10,391,26,45,320
7061,2019,Santa Clara County,4,1922411,21,0,4,8,9,409,28,32,349
7062,2019,Santa Clara County,5,1922411,14,0,2,4,8,420,40,36,344
7063,2019,Santa Clara County,6,1922411,11,0,0,6,5,250,15,20,215
7064,2019,Santa Clara County,7,1922411,14,0,2,2,10,284,24,20,240
7065,2019,Santa Clara County,8,1922411,16,0,0,6,10,285,24,25,236
7066,2019,Santa Clara County,9,1922411,22,0,3,12,7,362,38,42,282
7067,2019,Santa Clara County,10,1922411,20,0,3,8,9,419,38,31,350
7068,2019,Santa Clara County,11,1922411,16,0,4,4,8,414,25,23,366
7069,2019,Santa Clara County,12,1922411,11,0,0,5,6,537,35,27,475
7070,2019,Santa Clara County,1,1922411,2,0,1,0,1,26,13,2,11
7071,2019,Santa Clara County,2,1922411,1,0,1,0,0,17,11,0,6
7072,2019,Santa Clara County,3,1922411,1,0,0,1,0,21,10,3,8
7073,2019,Santa Clara County,4,1922411,2,0,0,1,1,13,6,0,7
7074,2019,Santa Clara County,5,1922411,2,0,1,0,1,20,14,0,6
7075,2019,Santa Clara County,6,1922411,0,0,0,0,0,21,8,1,12
7076,2019,Santa Clara County,7,1922411,3,0,0,0,3,17,4,0,13
7077,2019,Santa Clara County,8,1922411,1,0,0,0,1,9,5,0,4
7078,2019,Santa Clara County,9,1922411,2,0,1,0,1,34,12,2,20
